x_flip,y_flip,z_flip,x_mirr,y_mirr,z_mirr
256128,115458,20043,174592,133216,14088
256128,115458,50043,176469,135681,46479
256128,115458,80043,180249,135521,80647
256128,115458,110043,185053,137757,114978
256128,115458,140043,182757,131042,149696
256128,115458,170043,185186,120307,172560
256128,115458,200043,185326,117054,195080
256128,145458,20043,173379,159342,14259
256128,145458,50043,178417,161885,48087
256128,145458,80043,183199,165977,91917
256128,145458,110043,182487,168422,129225
256128,145458,140043,175164,163747,162778
256128,145458,170043,176538,152990,182923
256128,175458,20043,172723,185598,20518
256128,175458,50043,179695,187636,55290
256128,175458,80043,184893,192414,96944
256128,175458,110043,179605,195866,136994
256128,175458,140043,171625,193081,171285
256128,205458,20043,171631,212519,29254
256128,205458,50043,178574,213844,64897
256128,205458,80043,181023,221241,100432
256128,205458,110043,177265,223600,141755
