x_fanc,y_fanc,z_fanc,x_manc,y_manc,z_manc
220000,760000,40000,211084,123636,155703
220000,760000,60000,203885,143238,147071
220000,760000,80000,197696,160697,144768
220000,760000,100000,192527,187830,133962
220000,760000,120000,185104,213701,119939
220000,780000,0,220151,84516,149297
220000,780000,20000,216106,100294,144235
220000,780000,40000,206854,121836,136738
220000,780000,60000,202604,138701,125814
220000,780000,80000,192007,152908,110543
220000,780000,100000,181430,182911,94880
220000,780000,120000,182250,212309,95330
220000,800000,0,220307,81055,131339
220000,800000,20000,215307,97224,126110
220000,800000,40000,205129,119148,115348
220000,800000,60000,197818,139608,97189
220000,800000,80000,187916,161052,77729
220000,800000,100000,182065,182485,76112
220000,800000,120000,184749,208928,76790
220000,820000,0,219450,78495,114049
220000,820000,20000,212711,95670,107721
220000,820000,40000,204300,125197,94209
220000,820000,60000,196925,142394,76471
220000,820000,80000,191996,160493,65193
220000,820000,100000,186998,181220,63012
220000,840000,0,216634,74971,97803
220000,840000,20000,209813,99074,89691
220000,840000,40000,203604,124810,77149
220000,840000,60000,199384,140610,66179
220000,860000,0,212001,69082,80889
220000,860000,20000,207472,94640,73902
220000,860000,40000,203143,119647,65353
220000,860000,60000,200648,137296,55940
220000,880000,0,210329,61521,61848
220000,880000,20000,206388,85909,59238
220000,880000,40000,202106,112416,50772
220000,880000,60000,201293,131632,43278
220000,900000,0,209955,55597,45310
220000,900000,20000,205896,78877,44051
220000,900000,40000,200279,105498,36197
220000,900000,60000,201220,124878,30137
220000,920000,0,209814,47234,31171
220000,920000,20000,205767,71218,28503
220000,920000,40000,203864,94691,23482
240000,380000,80000,259649,266107,489315
240000,380000,100000,255740,291252,488844
240000,380000,120000,254081,314359,484276
240000,380000,140000,253765,334962,473314
240000,380000,160000,253786,354113,464142
240000,400000,60000,259921,238725,474226
240000,400000,80000,255446,263773,474435
240000,400000,100000,252042,287455,474701
240000,400000,120000,248418,309139,470030
240000,400000,140000,252419,331607,455650
240000,400000,160000,253224,348099,443458
240000,400000,180000,253394,367569,437570
240000,420000,60000,258723,234545,457187
240000,420000,80000,255040,258145,458995
240000,420000,100000,253755,281310,455932
240000,420000,120000,252936,301199,447300
240000,420000,140000,255052,323416,433493
240000,420000,160000,254785,345050,426716
240000,420000,180000,257374,366544,419080
240000,440000,60000,258571,226749,439139
240000,440000,80000,257498,248845,438282
240000,440000,100000,257416,271354,433492
240000,440000,120000,257947,291845,425288
240000,440000,140000,258167,314105,414894
240000,440000,160000,257609,339276,405421
240000,440000,180000,259298,359290,400290
240000,460000,40000,261610,197665,423882
240000,460000,60000,259268,220824,422850
240000,460000,80000,259546,240987,418771
240000,460000,100000,258215,262733,414767
240000,460000,120000,259301,282638,405278
240000,460000,140000,259168,305740,395528
240000,460000,160000,260507,330812,385709
240000,460000,180000,261483,351559,380812
240000,480000,40000,261559,191663,408194
240000,480000,60000,261042,215966,405968
240000,480000,80000,261510,237427,402839
240000,480000,100000,260599,255814,394992
240000,480000,120000,260268,274367,388848
240000,480000,140000,259972,300709,373226
240000,480000,160000,261417,322057,365881
240000,480000,180000,257793,342486,361671
240000,500000,40000,261825,184932,393054
240000,500000,60000,261974,211377,391611
240000,500000,80000,262107,233551,385818
240000,500000,100000,263114,253091,375882
240000,500000,120000,260611,278231,366262
240000,500000,140000,258816,298696,358392
240000,500000,160000,257642,317322,351811
240000,500000,180000,253867,337390,345687
240000,520000,40000,261840,178537,378102
240000,520000,60000,261128,203904,379107
240000,520000,80000,260485,229977,372320
240000,520000,100000,261928,255692,362476
240000,520000,120000,259351,278517,352566
240000,520000,140000,257673,296691,344498
240000,540000,40000,260531,175024,362379
240000,540000,60000,259053,198155,364853
240000,540000,80000,257965,224607,357201
240000,540000,100000,260887,250289,347785
240000,540000,120000,259967,273400,337496
240000,540000,140000,258010,293924,330347
240000,560000,40000,259814,169409,343441
240000,560000,60000,262337,194687,342128
240000,560000,80000,258086,216763,338437
240000,560000,100000,258055,244303,330987
240000,560000,120000,258727,267070,323814
240000,560000,140000,259106,291678,313504
240000,560000,160000,257431,308307,305378
240000,580000,40000,259974,163617,324698
240000,580000,60000,262935,187468,323371
240000,580000,80000,258341,210555,323593
240000,580000,100000,255555,237806,311755
240000,580000,120000,254920,259882,303673
240000,580000,140000,256093,283948,292947
240000,580000,160000,255782,304590,287982
240000,580000,180000,247745,325097,280893
240000,600000,40000,260275,158593,305352
240000,600000,60000,261968,182009,305037
240000,600000,80000,256730,207413,303536
240000,600000,100000,254578,226457,294928
240000,600000,120000,250841,251474,284495
240000,600000,140000,249345,273749,276045
240000,600000,160000,246189,297962,268753
240000,600000,180000,243656,322477,262201
240000,600000,200000,243789,340825,256072
240000,620000,40000,259704,153618,286650
240000,620000,60000,262226,177039,285124
240000,620000,80000,258666,197546,280044
240000,620000,100000,252080,219006,275645
240000,620000,120000,243730,243724,265367
240000,620000,140000,241616,263447,256036
240000,620000,160000,241153,286115,247562
240000,620000,180000,240473,315588,239138
240000,620000,200000,240967,334436,236416
240000,640000,40000,256464,148947,267338
240000,640000,60000,257065,170509,263940
240000,640000,80000,254265,192378,262348
240000,640000,100000,249213,211909,258533
240000,640000,120000,238994,237383,249161
240000,640000,140000,235934,259940,235810
240000,640000,160000,235383,281504,222321
240000,640000,180000,238122,303852,217450
240000,640000,200000,238272,328674,215908
240000,660000,20000,252582,123052,252411
240000,660000,40000,251106,144560,249695
240000,660000,60000,251644,165995,247513
240000,660000,80000,245499,186737,244162
240000,660000,100000,237724,209665,239503
240000,660000,120000,232853,227520,230614
240000,660000,140000,229815,254674,213662
240000,660000,160000,230101,283992,198318
240000,660000,180000,233118,302174,198477
240000,680000,20000,248280,119833,234002
240000,680000,40000,246481,140147,232430
240000,680000,60000,241025,161618,226204
240000,680000,80000,236091,179632,221406
240000,680000,100000,231928,201281,219391
240000,680000,120000,227429,223016,212135
240000,680000,140000,225799,250430,195952
240000,680000,160000,225756,278081,184419
240000,700000,20000,244123,117500,212631
240000,700000,40000,241936,135757,208116
240000,700000,60000,235897,156825,206377
240000,700000,80000,233972,175168,201534
240000,700000,100000,228666,197630,196628
240000,700000,120000,221505,218193,189854
240000,720000,20000,237417,114742,191449
240000,720000,40000,234622,131702,188860
240000,720000,60000,229297,154294,186352
240000,720000,80000,224934,170802,179617
240000,720000,100000,221706,191641,173992
240000,720000,120000,215208,212291,167900
240000,740000,0,235671,95658,180814
240000,740000,20000,234332,111549,177000
240000,740000,40000,228219,128987,171687
240000,740000,60000,222067,149687,163862
240000,740000,80000,217825,167904,159459
240000,740000,100000,213834,191714,155330
240000,740000,120000,209526,214967,145956
240000,760000,0,233061,93746,162830
240000,760000,20000,230094,108586,157282
240000,760000,40000,220671,127215,147835
240000,760000,60000,215895,146891,139969
240000,760000,80000,208774,167270,135450
240000,760000,100000,205551,193145,127936
240000,760000,120000,199528,220641,117450
240000,780000,0,231553,91604,144759
240000,780000,20000,225418,107796,138334
240000,780000,40000,218864,123059,132920
240000,780000,60000,211839,145132,118731
240000,780000,80000,197761,165943,98060
240000,780000,100000,192190,194299,90832
240000,780000,120000,197828,217938,93625
240000,800000,0,231190,88717,127164
240000,800000,20000,224415,104741,119352
240000,800000,40000,218043,119645,108833
240000,800000,60000,208818,144415,92628
240000,800000,80000,197610,167203,72435
240000,800000,100000,192673,196764,70510
240000,800000,120000,201751,217816,74644
240000,820000,0,230588,84227,110650
240000,820000,20000,223145,102980,102641
240000,820000,40000,218105,122309,89558
240000,820000,60000,209237,142782,75232
240000,820000,80000,201860,165184,60901
240000,820000,100000,200360,191514,57954
240000,820000,120000,204846,210528,60681
240000,840000,0,230427,78557,96382
240000,840000,20000,224416,101918,87845
240000,840000,40000,218704,123552,73954
240000,840000,60000,212397,139705,64787
240000,840000,80000,207222,163114,52619
240000,840000,100000,206428,181540,47836
240000,860000,0,226910,71330,79879
240000,860000,20000,223863,98465,71922
240000,860000,40000,218479,119409,62085
240000,860000,60000,213909,136773,53813
240000,880000,0,223093,66703,60802
240000,880000,20000,221749,88238,56500
240000,880000,40000,215628,113773,48706
240000,880000,60000,214564,132510,41703
240000,900000,0,224584,54815,44755
240000,900000,20000,220085,77789,42776
240000,900000,40000,216049,104911,36497
240000,900000,60000,215220,125724,28822
240000,920000,20000,221297,70453,27079
260000,380000,100000,274112,290556,484941
260000,380000,120000,272230,313747,480313
260000,380000,140000,270971,335198,471096
260000,400000,80000,273719,262275,469645
260000,400000,100000,271846,285576,469865
260000,400000,120000,270732,309687,464995
260000,400000,140000,270662,329803,448867
260000,400000,160000,270640,349428,439177
260000,420000,60000,276878,232360,453323
260000,420000,80000,273893,256464,451545
260000,420000,100000,273078,278637,450082
260000,420000,120000,271661,301570,441697
260000,420000,140000,275506,325429,428013
260000,420000,160000,275402,347132,421450
260000,420000,180000,272396,365496,416931
260000,440000,60000,277460,226360,435319
260000,440000,80000,275724,248515,432774
260000,440000,100000,275901,269261,429364
260000,440000,120000,275556,292991,423384
260000,440000,140000,275522,318822,412323
260000,440000,160000,277319,341980,404875
260000,440000,180000,274542,360287,397477
260000,460000,60000,278293,220553,418333
260000,460000,80000,278511,242527,415428
260000,460000,100000,277214,263702,413909
260000,460000,120000,275691,283302,405231
260000,460000,140000,275717,309035,395669
260000,460000,160000,275658,331372,384927
260000,460000,180000,273638,352660,379177
260000,480000,60000,278661,215627,402376
260000,480000,80000,278230,238901,399205
260000,480000,100000,277244,258344,393968
260000,480000,120000,277425,276059,384721
260000,480000,140000,275735,302865,373670
260000,480000,160000,275550,324568,365352
260000,480000,180000,271489,344646,361561
260000,500000,80000,278485,235300,382953
260000,500000,100000,277589,256147,375776
260000,500000,120000,275345,277910,365814
260000,500000,140000,274314,299674,357954
260000,520000,40000,278102,179192,374021
260000,520000,60000,277116,205888,373166
260000,520000,80000,276850,232405,368560
260000,520000,100000,275602,257172,359608
260000,520000,120000,273869,277828,351037
260000,540000,40000,277681,173937,357551
260000,540000,60000,276354,200298,358280
260000,540000,80000,274372,227632,354385
260000,540000,100000,274769,254344,345010
260000,540000,120000,274668,274981,336585
260000,560000,40000,277069,168251,339448
260000,560000,60000,275969,196233,340491
260000,560000,80000,273298,221893,337619
260000,560000,100000,272463,248940,330152
260000,560000,120000,273577,269954,322025
260000,560000,140000,272966,292214,311592
260000,560000,160000,269872,310177,304053
260000,580000,40000,276199,162962,321012
260000,580000,60000,276608,189452,320943
260000,580000,80000,273690,216072,318921
260000,580000,100000,269581,242728,312672
260000,580000,120000,270132,264376,303697
260000,580000,140000,269764,287015,290942
260000,580000,160000,267747,304826,285436
260000,580000,180000,262773,327327,280306
260000,600000,40000,275330,158239,302345
260000,600000,60000,275766,183772,301724
260000,600000,80000,273599,207977,299262
260000,600000,100000,269001,228938,291586
260000,600000,120000,264712,253507,284323
260000,600000,140000,262684,273514,273940
260000,600000,160000,261119,299894,267173
260000,600000,180000,258992,323235,261351
260000,620000,60000,274054,177314,281004
260000,620000,80000,270715,200495,277636
260000,620000,100000,265692,220027,271303
260000,620000,120000,258659,243207,262537
260000,620000,140000,255734,263372,253927
260000,620000,160000,254474,289226,246531
260000,620000,180000,255115,318443,240736
260000,640000,80000,266336,193398,258161
260000,640000,100000,260753,214565,254954
260000,640000,120000,254634,237820,246376
260000,640000,140000,251462,261500,235091
260000,640000,160000,249559,282047,223798
260000,640000,180000,250176,308195,221415
260000,660000,60000,262398,167383,240930
260000,660000,100000,253034,210288,235752
260000,660000,120000,247077,232617,229130
260000,660000,140000,244359,256742,213308
260000,660000,160000,244828,283996,200753
260000,660000,180000,246895,305168,201208
260000,680000,40000,258805,142345,225237
260000,680000,60000,254040,162352,219662
260000,680000,80000,250853,181383,216591
260000,680000,100000,245802,204265,215285
260000,680000,120000,241271,226413,209293
260000,680000,140000,239284,252665,194868
260000,680000,160000,239941,279657,185586
260000,700000,20000,256187,119518,208189
260000,700000,40000,253240,138875,203600
260000,700000,60000,250575,157904,201755
260000,700000,80000,246302,176628,197188
260000,700000,100000,242114,198557,193116
260000,720000,20000,250228,116962,188710
260000,720000,40000,248525,134288,185802
260000,720000,60000,244763,154847,182586
260000,720000,80000,240380,174792,176338
260000,720000,100000,235646,193324,169514
260000,740000,20000,245882,113879,171887
260000,740000,40000,242614,131359,166919
260000,740000,60000,236902,152966,160270
260000,740000,80000,231481,172322,154350
260000,740000,100000,228959,196190,151245
260000,740000,120000,225262,219102,143076
260000,760000,0,245453,96546,157912
260000,760000,20000,242574,111194,153446
260000,760000,40000,235790,129518,146791
260000,760000,60000,228460,150568,135313
260000,760000,80000,223843,171795,130522
260000,760000,100000,221252,196754,125413
260000,760000,120000,219748,218716,118281
260000,780000,20000,238360,112054,135488
260000,780000,40000,231492,126182,127136
260000,780000,60000,225851,147383,114939
260000,780000,80000,213662,172581,100962
260000,780000,100000,213076,195105,96773
260000,780000,120000,214289,217006,95446
260000,800000,20000,235317,108905,115861
260000,800000,40000,230061,123533,107051
260000,800000,60000,223960,144390,92470
260000,800000,80000,213183,172959,75307
260000,800000,100000,213569,199331,72456
260000,800000,120000,217341,215811,76291
260000,820000,0,241066,88751,107849
260000,820000,20000,235360,105397,100257
260000,820000,40000,231142,120908,89486
260000,820000,60000,224663,141883,74514
260000,820000,80000,218035,170150,61480
260000,820000,100000,218696,194602,59170
260000,820000,120000,219817,211506,61371
260000,840000,0,240899,81855,93795
260000,840000,20000,235677,102969,86016
260000,840000,40000,232375,122450,72702
260000,840000,60000,228085,141871,62137
260000,840000,80000,222817,165894,51410
260000,840000,100000,221699,187542,47530
260000,860000,0,239452,73642,78014
260000,860000,20000,236869,99999,71346
260000,860000,40000,232848,120014,61142
260000,880000,0,238957,63768,60693
260000,880000,20000,236001,90083,55893
260000,880000,40000,232024,113878,49415
260000,900000,0,239232,53805,44276
260000,900000,20000,235310,79513,41551
260000,900000,40000,231601,104120,35866
280000,400000,80000,292183,260642,466016
280000,400000,100000,289625,285340,463168
280000,400000,120000,288240,310274,456537
280000,400000,140000,287533,330196,446054
280000,400000,160000,287608,351231,438782
280000,420000,80000,292436,254841,447574
280000,420000,100000,290841,277838,443076
280000,420000,120000,287810,303650,436904
280000,420000,140000,290324,325463,427486
280000,420000,160000,290290,347453,420941
280000,440000,80000,292888,249604,429011
280000,440000,100000,291916,271120,425439
280000,440000,120000,291403,293491,420103
280000,440000,140000,291578,319269,411865
280000,440000,160000,290241,341579,403183
280000,440000,180000,288499,362804,395699
280000,460000,80000,294848,243018,411382
280000,460000,100000,294148,263254,408589
280000,460000,120000,292521,286442,402648
280000,460000,140000,290768,312406,393449
280000,460000,160000,289693,333812,384160
280000,480000,80000,294816,238767,394816
280000,480000,100000,293099,260339,390638
280000,480000,120000,291142,281877,381748
280000,480000,140000,289450,305229,373829
280000,480000,160000,288429,327177,365957
280000,500000,120000,290560,279244,364781
280000,560000,80000,288767,224058,333412
280000,560000,100000,287488,249425,326944
280000,560000,120000,287611,270475,320098
280000,580000,80000,287745,217318,314350
280000,580000,100000,285470,242578,311039
280000,580000,120000,284102,265365,303868
280000,580000,140000,282302,287790,292196
280000,580000,160000,279921,307302,284916
280000,600000,80000,286884,208704,293773
280000,600000,100000,283253,228885,288729
280000,600000,120000,278781,253507,282128
280000,600000,140000,276666,277372,273876
280000,600000,160000,275293,301469,267022
280000,620000,80000,283797,201376,274072
280000,620000,100000,279043,221907,268432
280000,620000,120000,274464,243868,260439
280000,620000,140000,271355,264140,252311
280000,620000,160000,267556,292872,246207
280000,620000,180000,269284,318606,241372
280000,640000,100000,272994,218113,250628
280000,640000,120000,270129,237786,243675
280000,640000,140000,265771,260891,233818
280000,640000,160000,262760,284718,225546
280000,640000,180000,264232,311160,223030
280000,660000,100000,266816,212194,231547
280000,660000,120000,261826,235661,226741
280000,660000,140000,259043,259029,213169
280000,660000,160000,258941,283319,206636
280000,700000,40000,265940,141293,201106
280000,700000,60000,263207,159838,197929
280000,700000,80000,259438,179843,194189
280000,700000,100000,254506,202214,189917
280000,720000,20000,263158,119759,185761
280000,720000,40000,261191,138191,182220
280000,720000,60000,259757,156224,180008
280000,720000,80000,253572,178563,172555
280000,720000,100000,247768,197260,166858
280000,740000,20000,258593,117538,167536
280000,740000,40000,256061,134834,163572
280000,740000,60000,253673,153743,158992
280000,740000,80000,247585,178289,150774
280000,740000,100000,244715,201115,147071
280000,740000,120000,241268,222003,140840
280000,760000,20000,254857,115026,149967
280000,760000,40000,252904,131335,145030
280000,760000,60000,245459,151515,135468
280000,760000,80000,241026,177457,127982
280000,760000,100000,238986,201050,123298
280000,760000,120000,235901,218933,117840
280000,780000,20000,251218,114645,133010
280000,780000,40000,248257,130141,124932
280000,780000,60000,240598,150195,113889
280000,780000,80000,232884,175459,105117
280000,780000,100000,231295,198719,99840
280000,780000,120000,234281,218017,98100
280000,800000,20000,248931,111867,114954
280000,800000,40000,245385,126019,105065
280000,800000,60000,239811,146199,94243
280000,800000,80000,230918,174384,81669
280000,800000,100000,230967,196259,78028
280000,800000,120000,234401,215517,78228
280000,820000,20000,248277,107348,98779
280000,820000,40000,243837,125816,86934
280000,820000,60000,239167,143206,75002
280000,820000,80000,233793,170480,65677
280000,820000,100000,233447,193069,62273
280000,840000,40000,243912,124507,71801
280000,840000,60000,240809,141951,61778
280000,840000,80000,237320,166385,53125
280000,840000,100000,236386,188542,48654
280000,860000,20000,248886,98480,69332
300000,420000,100000,307795,277904,439387
300000,420000,120000,304870,301840,433406
300000,420000,140000,305700,325679,426154
300000,440000,100000,309331,271269,420880
300000,440000,120000,308149,295094,415594
300000,440000,140000,306248,319930,408146
300000,460000,100000,309912,265668,403124
300000,460000,120000,307986,289282,397840
300000,460000,140000,306132,313599,389919
300000,580000,100000,299589,240134,305164
300000,580000,120000,297381,263150,299916
300000,600000,100000,296797,230975,285037
300000,600000,120000,292818,253960,279525
300000,600000,140000,290721,278934,272665
300000,620000,100000,292898,224136,265716
300000,620000,120000,288844,246193,259540
300000,620000,140000,286003,269587,252968
300000,620000,160000,284167,295521,247058
300000,640000,120000,283627,240497,240975
300000,640000,140000,280563,264033,233784
300000,640000,160000,278553,288898,227765
300000,660000,140000,275052,260923,215578
300000,700000,60000,276743,163114,194954
300000,720000,40000,275701,140388,179992
300000,720000,60000,272828,158270,176199
300000,720000,80000,267681,179938,170892
300000,720000,100000,263796,203381,166178
300000,740000,20000,273505,119106,165734
300000,740000,40000,273038,136457,162708
300000,740000,60000,271498,153779,158631
300000,740000,80000,262178,182598,148130
300000,740000,100000,260457,204357,145000
300000,760000,20000,269867,117174,148387
300000,760000,40000,269977,132219,144852
300000,760000,60000,262707,153068,136661
300000,760000,80000,257610,182059,124082
300000,760000,100000,254780,202444,122078
300000,760000,120000,252866,223433,118242
300000,780000,20000,266337,115379,131232
300000,780000,40000,264234,130938,124932
300000,780000,60000,256657,153135,114204
300000,780000,80000,251399,177986,106381
300000,780000,100000,251139,200251,101772
300000,780000,120000,250609,220608,98279
300000,800000,20000,263390,113039,113682
300000,800000,40000,259055,129845,105955
300000,800000,60000,254235,149200,95861
300000,800000,80000,248626,174921,86574
300000,800000,100000,248403,196479,81556
300000,820000,40000,256055,129778,87447
300000,820000,60000,253051,146170,78913
300000,820000,80000,249169,171114,71465
300000,820000,100000,249689,192202,65831
300000,840000,40000,255365,125674,72434
300000,840000,60000,252753,143643,64048
300000,840000,80000,250932,166692,56639
320000,740000,40000,286653,138427,160268
320000,740000,60000,283882,157050,155953
320000,740000,80000,277725,182804,148552
320000,760000,40000,282312,135450,142669
320000,760000,60000,278354,156257,137662
320000,760000,80000,271860,183698,127149
320000,760000,100000,269986,203148,122404
320000,780000,40000,276612,133492,123988
320000,780000,60000,267523,156205,113937
320000,780000,80000,267048,177725,106724
320000,780000,100000,266110,199488,103082
320000,800000,40000,272783,131825,105483
320000,800000,60000,267543,151333,96598
320000,800000,80000,263919,175218,89602
320000,800000,100000,265549,197550,84216
320000,820000,60000,266561,149159,80840
320000,820000,80000,264655,171439,73636
340000,780000,60000,286367,156460,116596
340000,780000,80000,283220,178503,109896
