x_flip,y_flip,z_flip,x_mirr,y_mirr,z_mirr
66123.71486761709,345274.2765,136126.02739726027,76274.28513238291,345274.2765,136126.02739726027
67573.79633401221,302810.519,134131.50684931505,74824.20366598779,302810.519,134131.50684931505
69023.87780040732,411166.314,132635.61643835614,73374.12219959268,411166.314,132635.61643835614
70473.95926680244,445430.1735,109200.0,71924.04073319756,445430.1735,109200.0
0.0,17571.209999999995,164049.31506849313,142398.0,17571.209999999995,164049.31506849313
7105.399185336048,112455.74399999998,140613.698630137,135292.60081466395,112455.74399999998,140613.698630137
12180.68431771894,76141.90999999999,139616.4383561644,130217.31568228106,76141.90999999999,139616.4383561644
16095.904276985742,64134.9165,77287.67123287672,126302.09572301425,64134.9165,77287.67123287672
18996.067209775967,124169.88399999999,103715.06849315068,123401.93279022403,124169.88399999999,103715.06849315068
21461.205702647654,107184.38100000001,107205.47945205479,120936.79429735235,107184.38100000001,107205.47945205479
23781.33604887983,48906.5345,113189.04109589041,118616.66395112016,48906.5345,113189.04109589041
25811.450101832994,126219.8585,68810.95890410959,116586.54989816701,126219.8585,68810.95890410959
27986.572301425662,83463.2475,146597.2602739726,114411.42769857433,83463.2475,146597.2602739726
30016.686354378817,76727.61699999998,144602.73972602742,112381.31364562118,76727.61699999998,144602.73972602742
31901.792260692462,94298.82700000002,101221.91780821918,110496.20773930755,94298.82700000002,101221.91780821918
33786.898167006104,79363.29849999999,140115.0684931507,108611.1018329939,79363.29849999999,140115.0684931507
35526.99592668024,71456.25399999999,70306.8493150685,106871.00407331975,71456.25399999999,70306.8493150685
36977.07739307535,40706.63649999999,136126.02739726027,105420.92260692465,40706.63649999999,136126.02739726027
37992.134419551934,276746.55749999994,151583.56164383562,104405.86558044807,276746.55749999994,151583.56164383562
39152.19959266801,56813.579,152580.8219178082,103245.80040733199,56813.579,152580.8219178082
40167.2566191446,138226.852,164547.94520547945,102230.74338085539,138226.852,164547.94520547945
41327.32179226069,19035.477499999997,87758.90410958904,101070.67820773931,19035.477499999997,87758.90410958904
42342.37881873726,91955.99899999998,135128.76712328766,100055.62118126274,91955.99899999998,135128.76712328766
43357.43584521384,151112.406,138619.1780821918,99040.56415478616,151112.406,138619.1780821918
44372.492871690425,111284.33,163052.05479452055,98025.50712830957,111284.33,163052.05479452055
45387.549898167,45099.439,88257.53424657535,97010.450101833,45099.439,88257.53424657535
46257.59877800407,145255.336,152580.8219178082,96140.40122199594,145255.336,152580.8219178082
47127.64765784114,282310.774,107205.47945205479,95270.35234215886,282310.774,107205.47945205479
47997.696537678195,347031.39749999996,141610.9589041096,94400.30346232181,347031.39749999996,141610.9589041096
48867.74541751527,382466.671,112690.4109589041,93530.25458248473,382466.671,112690.4109589041
49737.79429735234,341467.181,118673.97260273973,92660.20570264765,341467.181,118673.97260273973
50607.8431771894,275282.29,133632.87671232875,91790.15682281059,275282.29,133632.87671232875
51477.89205702646,111577.1835,109200.0,90920.10794297354,111577.1835,109200.0
52202.932790224026,420244.7725,155572.60273972602,90195.06720977597,420244.7725,155572.60273972602
53072.98167006109,259761.05449999994,134131.50684931505,89325.0183299389,259761.05449999994,134131.50684931505
53943.03054989816,68234.8655,56843.83561643836,88454.96945010184,68234.8655,56843.83561643836
54668.07128309572,267960.95249999996,162054.79452054793,87729.92871690428,267960.95249999996,162054.79452054793
55393.11201629327,456265.753,125156.16438356164,87004.88798370672,456265.753,125156.16438356164
56263.16089613034,166047.93449999997,112690.4109589041,86134.83910386966,166047.93449999997,112690.4109589041
56988.201629327894,361674.07249999995,112191.7808219178,85409.7983706721,361674.07249999995,112191.7808219178
57858.250509164965,68820.5725,79780.82191780822,84539.74949083503,68820.5725,79780.82191780822
58583.291242362524,272353.755,166542.46575342465,83814.70875763748,272353.755,166542.46575342465
59453.34012219958,66770.598,86263.01369863014,82944.65987780041,66770.598,86263.01369863014
60178.380855397154,390080.86199999996,119671.23287671233,82219.61914460285,390080.86199999996,119671.23287671233
61048.42973523421,317160.3405,128147.94520547945,81349.57026476579,317160.3405,128147.94520547945
61918.47861507128,292853.5,162553.42465753423,80479.52138492872,292853.5,162553.42465753423
62788.52749490835,362845.4865,146597.2602739726,79609.47250509166,362845.4865,146597.2602739726
